sample_id,img_name,label_name,label,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares
sample_0754,sample_0754_crop_sphere_outlier_water.nii.gz,sample_0754_crop_label_sphere_outlier_water.nii.gz,sphere_water,0.5785589881705396,0.4333931086413012,39.16241801508709,90.36234594929832,70.2157389763862,102.29980449639189,83.41612553937038,102.94415962064092,53939.265625,52.2799474411423,0.3670456188456729,18809.074766100064,0.3487083954176483,54015.125,84.0,683.0,74315661318.0,5.100489893230805,325.0,3.606171947827156,1328.0,192.886046063281,337.51326596022875,282.0,-172.0,1500.0,135.9235741349465,414.7032961010056,0.9940759673630504,9289457664.75,0.0352596471847577,58063.61909789824,531.7484638210245,21.04364467773624,480651.89817473455,6936.056429232647,368.7940938125065,13.141440035059867,0.9312947505046896,2.59195863579201,2.952282848587214,6.232886714394009,0.0041424783885463,8.756349872332672,-0.2865463310897354,0.9701077079108038,0.3473343911247033,0.996533376218949,0.423073651747394,0.9606684634363788,0.341736257673471,0.0140653172442475,6.079902634988898,95.4838834618917
sample_0754,sample_0754_crop.nii.gz,sample_0754_crop_label.nii.gz,normal,0.6093298166556257,0.4390776804442697,38.05372594007818,86.66741133727058,70.2157389763862,102.29980449639189,83.41612553937038,102.94415962064092,65216.614583333336,52.80903786015679,0.386015341427996,20297.92887596289,0.3112386161968947,65288.0,85.0,692.0,92074348949.0,5.120854008415068,325.0,3.596162245492999,1370.0,194.08146035975196,342.3008114048524,287.0,-172.0,1542.0,136.11396960331135,419.8630462620923,0.9895008729308564,11509293618.625,0.0346405446454178,59115.1321280636,541.8461257188515,21.24693760256661,496071.1862424032,7077.21190426779,375.27874438784414,13.624627025100098,0.9300444493042748,2.6375334827953547,2.9746858668493514,6.4676025938898345,0.0039572840678014,8.805826524117485,-0.2842808875415924,0.9697296669999436,0.3436026053230659,0.9965210815754084,0.4198515764876603,0.9606292510758604,0.3384672427267131,0.0130608264271372,6.1028653694575095,97.22584285323612
sample_0754,sample_0754_crop_sphere_outlier_mean_std_inpaint.nii.gz,sample_0754_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,sphere_mean,0.6008519059001785,0.4202393454900435,35.80887837942686,85.21067521097987,70.06425622241343,102.29980449639189,80.45029521387724,102.94415962064092,53609.96354166666,51.19899660355835,0.3692892437929049,18618.633688251884,0.3472980106353017,53665.75,91.0,713.0,80504995549.0,5.155632761423177,326.0,3.541025650347593,1370.0,196.5008368418868,355.6240642309108,303.0,-172.0,1542.0,136.85380871883137,433.029835564134,0.9682626474433712,10063124443.625,0.0335052540336141,61046.363428589946,569.4001707241382,21.81723227033522,520808.4171554042,7244.871425224032,387.82872781503625,14.195580230886682,0.9295007170668133,2.692647193304381,3.001179314145624,6.732753592834366,0.0036929750900596,8.87265178807513,-0.2838654497951344,0.9702183784855798,0.3390424045108953,0.9963778003412754,0.4159133594666472,0.959866451820996,0.3343759577530262,0.0116663283254987,6.141982701273305,100.5060770114808
sample_0701,sample_0701_crop_warp_outlier.nii.gz,sample_0701_crop_label_warp_outlier.nii.gz,warp,0.6384291578701514,0.4804483747272409,33.959505118647144,70.68294306943292,59.43904440685432,78.7051459562842,71.00176054155277,85.832686081702,41390.536458333336,45.12605181960191,0.4156967666347332,13920.073064915836,0.3363105254489459,41460.125,216.0,755.0,79772123630.0,4.9549986732097455,244.0,4.958124100587445,1447.0,171.91469656501465,433.7202733952201,371.0,-154.0,1601.0,107.21370145906054,490.416732871966,1.3908591062912417,9971515453.75,0.0424234922737558,52395.29632678871,702.6196920112034,25.06175865855408,505671.2142596058,8130.9346120263235,318.21469625738246,20.10427413212953,0.8812111885840502,3.0797803930573275,3.180244690643661,10.339869099800396,0.0044979065360316,8.820975467207175,-0.2148860858245182,0.9314564079855556,0.3199193436771227,0.9953839140741292,0.3981045247885446,0.9567599165974212,0.3187664870302701,0.0128802758646984,5.881369263708442,84.57974259737794
sample_0334,sample_0334_crop_sphere_outlier_water.nii.gz,sample_0334_crop_label_sphere_outlier_water.nii.gz,sphere_water,0.6115680727649798,0.444860445046059,33.96672857588508,76.35367215524927,58.04524097632811,86.09297300012354,72.56721022610694,86.84756761130389,45274.083333333336,46.6954681285149,0.4178281975296857,14702.329657991128,0.3247405264893887,45431.875,92.0,552.0,43461391684.0,4.694542271942238,238.0,5.421834105906472,1261.0,150.83363786391743,284.0683275783797,232.0,-39.0,1300.0,100.69440179897116,345.80119561875733,1.4486219984255913,5432673960.5,0.048912574158206,38883.65215818443,252.14759571146837,13.904183862446448,322280.6281897918,5488.377495792986,246.17074219791868,10.887332848574273,0.9154152923681472,2.1626454471700423,2.7576676482717937,6.065533956534353,0.0085206089807585,7.995592277197544,-0.3003922550054616,0.9668118379489083,0.4298735630781409,0.9962276499273808,0.4891870063098356,0.9625909850360068,0.3867730144929431,0.0313610970455159,5.676308577748985,64.26451876162321
sample_0334,sample_0334_crop_sphere_outlier_mean_std_inpaint.nii.gz,sample_0334_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,sphere_mean,0.6480188287556551,0.4550141456966105,34.07638179512582,74.89081848863421,58.04524097632811,86.09297300012354,72.56721022610694,86.84756761130389,47412.125,48.53066048155711,0.4152480963329699,15255.83869633911,0.3217708275328116,47581.5,94.0,551.0,45429293542.0,4.691908585765875,237.0,5.391526930905648,1261.0,149.93202189440893,284.7843279425827,233.0,-39.0,1300.0,100.10592806569124,345.4649039608024,1.434725197167232,5678661692.75,0.0488416871218892,38243.886426937934,251.91486140554292,13.93372593790164,309734.9196391271,5296.311038381041,241.94036270334075,10.877651832952685,0.9140726973098244,2.167382724245057,2.760762775479636,6.03351973676718,0.0084381434104365,7.997064717047408,-0.2992260381979568,0.966379198544696,0.4288190599053306,0.996229605028717,0.4883485915427266,0.9625012541401544,0.3859425344687274,0.0304982213120085,5.67450534183018,63.20450363407336
sample_0334,sample_0334_crop.nii.gz,sample_0334_crop_label.nii.gz,normal,0.672326640910644,0.4728168586355754,35.1089619352259,74.25488599653805,58.04524097632811,86.09297300012354,72.56721022610694,86.84756761130389,50048.614583333336,49.92353807325525,0.4244574016997141,15473.125688248536,0.3091619182082461,50225.625,94.0,544.0,47228847291.0,4.680446973927265,234.0,5.489186529244394,1261.0,147.33505182255013,283.610554871144,234.0,-39.0,1300.0,98.49820541779742,342.84356674066345,1.440031625789356,5903605911.375,0.0489713401002804,37106.76442114159,248.77065440916152,13.887534357352935,296192.0799074816,5068.596486958862,234.29710202629215,10.67066047398369,0.9129994953521916,2.1506335564784385,2.751086998209227,5.903877524309156,0.0083461853449159,7.985362162969892,-0.2976908911948496,0.9656911743155716,0.4293370452896367,0.9962996584275382,0.4888945609933313,0.9627568166691084,0.3869641112372501,0.0299286893891921,5.662849507702118,61.24194062506898
sample_0754,sample_0754_crop_warp_outlier.nii.gz,sample_0754_crop_label_warp_outlier.nii.gz,warp,0.6413983727230393,0.510296793074711,43.75874551551289,85.75155891506124,72.11102550927978,97.86342524150685,84.97793831342344,103.6013996044455,70306.82291666667,55.000910346584114,0.3528874234496411,23344.23209294256,0.33203366507703,70478.375,93.0,718.0,107235747169.0,5.155886286783264,335.0,3.381875471030546,1292.0,197.76891558989743,359.6027699985989,308.0,-152.0,1444.0,139.65471752498243,436.1108147291732,0.9205387343727957,13404468396.125,0.0333255782979041,60878.49053307805,577.8594552804519,21.990987697365817,500131.4080720064,6897.658307563452,388.86804673470937,11.844931663045577,0.9409781736692306,2.448757495645037,2.8807223356981524,5.659014413736458,0.0040155551034266,8.747513505712528,-0.3082035179668349,0.9766898777702614,0.3635675725218855,0.9966580815750612,0.4365363931719437,0.9615441923288728,0.3541353086171626,0.0131647531833045,6.14677173341333,100.17824459943878
sample_0356,sample_0356_crop_sphere_outlier_mean_std_inpaint.nii.gz,sample_0356_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,sphere_mean,0.5726425091909432,0.3904438367375909,31.700173188610208,81.190097539983,64.38167441127949,85.51315688243535,74.0489702831849,86.32931136062652,37469.71354166666,46.49290117675329,0.4280822560266462,12649.610301707227,0.3375955967114812,37558.875,80.0,740.0,58294527569.0,5.1622249690862825,336.0,4.364454350710857,1516.0,215.1667371366339,343.71895124654293,260.0,-150.0,1666.0,144.7178107316694,440.4662250602866,1.294576428083067,7286815946.125,0.0361716673051191,75867.7779728357,524.7801454418825,20.252702089600504,978181.1706248566,13363.350402910128,477.65710510337135,19.23239766647151,0.9226417642552124,2.9633920013912123,3.1388921052049032,10.159699049163931,0.0045239746846032,8.92044526882208,-0.2724834654001672,0.9659467114882412,0.3407905498972571,0.9958327130492596,0.4146643436727147,0.95951771982741,0.331557481011185,0.0162140849991935,6.134135195976005,124.2223756924608
sample_0334,sample_0334_crop_warp_outlier.nii.gz,sample_0334_crop_label_warp_outlier.nii.gz,warp,0.7580574687791124,0.4773212522800824,32.98928407922835,69.11337788050324,75.871602065595,77.69813382572325,77.3902448632901,83.51496871818848,51009.234375,52.391912294868575,0.4154672094428602,16009.57887660858,0.3138564825128015,51287.75,93.0,513.0,43578676504.0,4.581780240446244,221.0,5.813696586002403,1249.0,138.8627356093561,270.5587786557219,223.0,-32.0,1281.0,93.1926085786247,325.9006309544949,1.4893652146109204,5447334563.0,0.05273771368645,33009.16854886196,227.9304739173461,13.344137737768843,247983.1584237898,4405.697398389091,208.42143353200584,8.96590057761332,0.9176007513973198,1.9251788798126408,2.624588891203914,5.135500792799419,0.0104983481001128,7.714215057384341,-0.3183632218893549,0.9695491820067108,0.4649759864289607,0.9967683113483272,0.5186598933906904,0.9658962057419572,0.3982439458311094,0.0387783316244349,5.56087874665834,54.34683352740479
sample_0888,sample_0888_crop_sphere_outlier_mean_std_inpaint.nii.gz,sample_0888_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,sphere_mean,0.709343826497256,0.4921116245449736,32.50574731386428,66.05360591495968,59.98541489395568,81.31574263326874,72.83543093852057,81.68384173139752,31890.479166666668,46.85471757365927,0.408368858936451,11908.915243702906,0.3734316810187859,31926.5,72.0,447.0,21622253321.0,4.611926299414888,180.0,5.464463433773466,1411.0,119.70920743937148,242.85369129093385,218.0,-388.0,1799.0,76.91853989830253,290.9576810120591,1.0771755169838142,2702781665.125,0.0518541045693925,25678.45676628291,717.5780427645441,26.23445984183468,111052.64125489228,1997.8771833047451,138.34895400816592,21.02470907850378,0.7348312584039894,3.2471610835158504,3.158708612064266,9.311682626759325,0.0052467061574124,8.441729206194188,-0.1588195051410911,0.802916465846004,0.3045408967151595,0.9961448730087236,0.3848865599569983,0.9590161964764932,0.2993758714570323,0.0139428409861269,5.450023938560682,39.84341577166743
sample_0356,sample_0356_crop_sphere_outlier_water.nii.gz,sample_0356_crop_label_sphere_outlier_water.nii.gz,sphere_water,0.6041649898157377,0.4590506284513806,35.51568685230921,77.36769029621485,64.38167441127949,85.51315688243535,74.0489702831849,86.82597537603594,43649.03125,46.74284981987979,0.4076155518605374,14707.870093944051,0.3369575377218492,43720.375,84.0,838.0,82278874720.0,5.302799200791026,380.0,3.790311199476647,1516.0,239.39661452593796,379.039252293696,289.0,-161.0,1677.0,163.6001318952458,485.017310514599,1.1699525657964016,10284859340.0,0.0322865008815982,91571.0367194508,657.6653909670252,22.75922975369309,1247955.967976441,16046.96116109183,581.6922581480019,22.964174299131894,0.9241694070056286,3.2523752171830558,3.2619724491556488,12.042552441804276,0.0037214361058081,9.198135956736763,-0.2686312723904666,0.9673503175166668,0.322156490983493,0.9951811622040148,0.398050510567676,0.9564859709478576,0.3148697335047049,0.014209843662224,6.286091322872319,151.16410811178343
sample_0888,sample_0888_crop_sphere_outlier_water.nii.gz,sample_0888_crop_label_sphere_outlier_water.nii.gz,sphere_water,0.6332641327912033,0.4814765324566957,34.15007910591662,70.92781642267911,59.98541489395568,81.31574263326874,72.83543093852057,81.68384173139752,36452.10416666666,44.91604215768156,0.3826224877099726,13895.11147211557,0.381188186245277,36495.75,77.0,506.0,32808725957.0,4.808448513957862,202.0,8.413330146247933,1846.0,142.01979675086082,269.81013885178413,231.0,-388.0,2234.0,86.7536831650116,335.21893579832926,1.70555747507145,4101090744.625,0.0468725253645031,39574.22389054538,797.4648285047796,27.337538434416896,453007.19435962,6304.319832247662,224.528500851471,24.03351370744216,0.8057482762776128,3.416771959405786,3.237003666027654,11.122067806374003,0.0046221711010698,8.717979061717674,-0.177684392856264,0.8519562661814768,0.2960724233034401,0.9970940991356227,0.377173927734364,0.9646894107873394,0.2919859829233234,0.01270637566828,5.665866954987029,62.140503639728266
sample_0356,sample_0356_crop.nii.gz,sample_0356_crop_label.nii.gz,normal,0.5993248353158916,0.4835323000092494,37.74728140175484,78.06568744431917,64.38167441127949,85.51315688243535,74.0489702831849,86.82597537603594,46212.333333333336,46.786705271388456,0.4098537458514052,15194.758921833618,0.3288031100319601,46276.875,84.0,830.0,86265154392.0,5.299545108037934,377.0,3.8166584490116087,1516.0,237.2060309569756,378.0321758977891,291.0,-161.0,1677.0,161.9172994276306,482.7148911016992,1.1700420745731648,10783144299.0,0.0322175695137561,90105.34007730833,653.2919498495444,22.71431804767699,1216784.663198765,15669.720543177316,572.0893790333762,22.685782328346622,0.923842473601076,3.237636091242839,3.255716519834608,11.862526316578368,0.0036776589000497,9.194119587273333,-0.2683500016586604,0.9671856063713344,0.3219885606950355,0.9952379959455396,0.3980654441662287,0.9566541609504324,0.3149746485810001,0.0139101534802086,6.282810036165009,148.6937903404306
sample_0888,sample_0888_crop.nii.gz,sample_0888_crop_label.nii.gz,normal,0.653205158746164,0.4772867008339683,33.39014836382181,69.95826262386703,59.98541489395568,81.31574263326874,72.83543093852057,81.68384173139752,41637.046875,45.6970980428289,0.3798705028258716,15293.321992640263,0.367300832802885,41673.0,79.0,574.0,46548635343.0,4.969383304608855,227.0,7.608075879957674,1846.0,163.70822477536146,295.0575462529696,244.0,-602.0,2448.0,98.4301230070008,373.6638637561469,1.7250250230817812,5818579417.875,0.0425208922703471,52565.727476349006,1468.1643309804522,37.39864568316799,736392.2524009775,9854.843344826106,305.89116291598106,27.86982329942765,0.8321687534630626,3.630750870513658,3.324751161375316,13.317663041996177,0.0040516592976614,8.971886122542724,-0.1875821821163152,0.8753611541316577,0.2868059798098993,0.9972172155623996,0.3684766456607891,0.9658650409838992,0.2835111015849491,0.0116507239937287,5.842961534425498,83.4402465538522
sample_0355,sample_0355_crop_sphere_outlier_mean_std_inpaint.nii.gz,sample_0355_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,sphere_mean,0.850717654344487,0.527489102831998,36.34776053430567,68.90713066708074,79.07275131168764,91.39201278011114,88.01420339922414,92.98655816837184,55848.859375,58.62051256870799,0.4112830286248178,17179.85684731903,0.3076133879828057,55933.0,134.0,701.0,82171862573.0,4.952967701771731,280.0,4.392822707403956,1410.0,182.818696240511,358.3617251890655,287.0,-105.0,1515.0,121.7134438490764,428.53126735773975,1.296207636151224,10271482821.625,0.0418995935088217,55215.92102274735,479.1619543821088,19.87342396842552,527553.8501739029,8413.34930936809,349.3846894880468,12.550680546614842,0.9307192112713388,2.420638506357322,2.874222836759588,6.533195501689693,0.0057278976786722,8.489519771696767,-0.2876132063436266,0.9678092234617988,0.3753814672269965,0.9968086387341658,0.4456672960578928,0.9638543155629168,0.3642784242894455,0.0187633110282317,5.925742185313322,90.48384250866548
sample_0355,sample_0355_crop.nii.gz,sample_0355_crop_label.nii.gz,normal,0.7332750595135263,0.4644250569532797,36.31876447789956,78.20156112195549,79.07275131168764,92.80355596635292,88.01420339922414,94.25629952422278,61980.60416666666,57.34325438575259,0.415127521967895,18244.82915538608,0.294363525504293,62056.125,137.0,727.0,98225038815.0,5.023345579786268,307.0,3.8781261452525673,1410.0,189.95023679996305,374.9282020912521,307.0,-164.0,1574.0,131.15434502436855,444.8092238073965,1.135439318364069,12278129851.875,0.0388253562349581,57284.08886075979,597.1225312910798,22.576767291323254,498673.1211593316,7715.856067233463,363.0539158328604,13.40713392556242,0.9288643622173852,2.5138750663856846,2.923041616096957,6.911533877472075,0.0050712464444338,8.623448090757494,-0.2865445682976213,0.9687750660754828,0.3664449061285704,0.9967971455924934,0.4380738794915284,0.9636303308626454,0.3566722958002151,0.0172004493167677,6.00218657409279,94.1152624396058
sample_0355,sample_0355_crop_sphere_outlier_water.nii.gz,sample_0355_crop_label_sphere_outlier_water.nii.gz,sphere_water,0.6767856252747559,0.4430558577246212,36.40064135897638,82.15813136049537,79.07275131168764,92.80355596635292,88.01420339922414,94.25629952422278,54007.55729166666,55.6034423042184,0.3845191450605203,17969.49393428403,0.3327218418200283,54104.0,136.0,733.0,85965786773.0,5.022933049930304,311.0,3.878608005176956,1410.0,192.4739188992257,374.06465095002216,302.0,-164.0,1574.0,132.82924224821716,445.6594709956752,1.1504068545627175,10745723346.625,0.0391770658824122,58688.000997783136,598.4306208850055,22.548183701390823,526071.4772990298,8146.338847709247,373.2953232620222,13.257043316341525,0.9315047565096856,2.493903752413141,2.9131011175516712,6.862859908216664,0.0052289386297715,8.606883379506893,-0.2896494353865607,0.969728729511141,0.3692223250902188,0.9968326478644975,0.4403327909504217,0.9639104030372824,0.3587333777609949,0.017828777226029,6.001287422751553,96.63809164459096
sample_0888,sample_0888_crop_warp_outlier.nii.gz,sample_0888_crop_label_warp_outlier.nii.gz,warp,0.6935820536688868,0.4433146905516053,32.59968750742209,73.53622201614641,70.9964787859229,84.11004696229814,80.50621094052309,86.26412927746966,45284.72916666666,51.00340388501004,0.3492179049912137,17593.630701198457,0.388511337595651,45324.25,92.0,569.0,49585940334.0,4.892543253391521,218.0,7.55382864901597,1798.0,158.00740713807824,296.9228282872855,245.0,-544.0,2342.0,95.1815098868478,369.80175684519406,1.754486656602218,6198242541.75,0.0449482546932119,48590.17340767122,1257.1248501405807,34.49049167630472,645391.7858147615,9042.60835368719,289.54947469115643,19.4274748898723,0.8737878312063567,3.0188874650888167,3.099960542226896,9.514365898848242,0.0050111880725638,8.669790409363413,-0.2206062241088619,0.9139899021693296,0.3248091475465872,0.9978408294981856,0.4027074596548216,0.9698683494424192,0.3158018878479063,0.0143182429163371,5.792257378082687,77.24423739525707
sample_0356,sample_0356_crop_warp_outlier.nii.gz,sample_0356_crop_label_warp_outlier.nii.gz,warp,0.5662699966073579,0.4256957478204682,36.81794072129141,86.48886184510096,60.60115510450275,85.91420138719792,85.809381771459,87.23961256218416,53719.140625,48.97604750359956,0.3749177608789975,18364.008317487755,0.3418522356059704,53938.125,87.0,833.0,100910386904.0,5.283970951113837,378.0,3.756633919727026,1479.0,236.8704813549929,380.0388315315002,293.0,-171.0,1650.0,162.41552759323406,483.5874476380663,1.1589444526136825,12613798363.0,0.032615845712216,89427.3060412715,658.631875331325,22.816625749525294,1193552.703052729,15474.133739134735,571.3117607929833,19.18201532437973,0.9351333029538336,2.9352159123777963,3.1320188064692616,10.235289531271404,0.0042578958881133,9.032885356849755,-0.2937412968157829,0.9743398721186468,0.3508547473510407,0.9958432066603417,0.4224678335143496,0.9599277376833162,0.3350578481517319,0.0166786339208293,6.272370548534702,147.6234440293407
sample_0603,sample_0603_crop.nii.gz,sample_0603_crop_label.nii.gz,normal,0.6589726050632886,0.4408374132578272,32.50506591901077,73.73481683143785,69.75851202541521,83.48802309313594,72.3394774656273,84.06842451241727,41428.71875,48.58922433127702,0.4146060634912501,13965.274505930334,0.3370916341922916,41463.75,47.0,554.0,37386211095.0,4.9070888200689735,254.0,4.792084615683173,1376.0,163.8570592286288,259.6402309246028,205.0,-697.0,2073.0,108.4988273774946,335.71940501265783,1.2555030405847851,4673276386.875,0.0421467228045058,45294.469387471945,1579.8464042174587,38.88948989443485,378045.8263710898,6006.187201136587,283.7227277644412,13.91012616590109,0.906633961761112,2.610813555593922,2.965299077352608,6.903191772438591,0.0049956763304389,8.558559625211474,-0.2582398695779179,0.9554362545888584,0.3502574605900631,0.9980524976018662,0.4251724039522357,0.9707208681672173,0.3443430484519683,0.0146235965813271,5.87770368958035,74.40821348258558
sample_0272,sample_0272_crop_sphere_outlier_mean_std_inpaint.nii.gz,sample_0272_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,sphere_mean,0.6169852660398815,0.5047890631618285,38.38614228472799,76.04392623780345,65.02499519415592,89.05054744357274,80.48136430255143,89.94025794937437,51939.552083333336,46.91798206054828,0.4023693975786589,16731.105910669856,0.3221264958894135,52006.875,136.0,798.0,93826851485.0,5.108391099544083,307.0,4.536071174310098,1602.0,211.0333556373667,387.9492831476608,296.0,-119.0,1721.0,135.75850800051916,474.8847231891836,1.3929940455090168,11728356435.625,0.0387728848725282,75010.85402368361,559.2066840424188,21.108756295742037,997396.9517917836,14273.575154953784,473.6174058530353,19.111515375708304,0.922528491756326,3.022337254030334,3.1538961958247547,9.721835524322607,0.0042804211285451,8.939078255400652,-0.252021268183936,0.957429582129431,0.3201141299200207,0.9961959256417576,0.3988871053661472,0.960261162306408,0.3190731856812752,0.0131915236787064,6.071213478620932,123.18223030718585
sample_0355,sample_0355_crop_warp_outlier.nii.gz,sample_0355_crop_label_warp_outlier.nii.gz,warp,0.6621524035067122,0.4477673013391759,37.25541114032045,83.2026166915215,86.70063436907483,89.25385145751414,88.48869984353935,94.90126448051151,59113.79166666666,55.09281262033865,0.3814004345659668,19241.052240724694,0.3254917625521629,59111.0,145.0,749.0,100431774727.0,5.066730750738883,324.0,3.5440319206051147,1391.0,194.0504821771446,392.3435126287831,330.0,-140.0,1531.0,136.76786887088082,460.8466361836239,1.0213777112233116,12553971840.875,0.0368375352164503,58446.190179869336,587.8801306234388,22.32072549442123,475672.4303995802,7128.688656367774,371.4927484803644,12.833570066963103,0.9333054555783972,2.447294604274417,2.891398358801716,6.647250690005446,0.0049146779391868,8.639397779350496,-0.2987251590142079,0.9727551274672374,0.3764220193675711,0.996734997976884,0.4461673406716421,0.963490855641657,0.3622997714670966,0.0174682271059199,6.050719661620797,96.08157963683182
sample_0272,sample_0272_crop.nii.gz,sample_0272_crop_label.nii.gz,normal,0.7007176677722071,0.5158481392363296,37.86721325962881,73.40767636709533,69.75851202541521,89.05054744357274,80.48136430255143,89.94025794937437,58043.864583333336,51.43805578052801,0.410196056915728,17673.810330877124,0.3044905858310469,58109.0,138.0,774.0,102107254840.0,5.093241941993663,297.0,4.713216457275844,1602.0,203.5520928632348,385.9913524583111,301.0,-185.0,1787.0,130.50202819000208,468.6640118059752,1.4086536496556157,12763406855.0,0.0387198197292405,70656.63178947514,684.2902182824049,24.039877294049248,915661.150591246,13146.043547394367,444.33870695878375,18.84256481154493,0.9187385584876482,3.012862380286933,3.149450456069064,9.511159632004397,0.0041815389551161,8.931909011351165,-0.248689086381246,0.9555701175082384,0.3194735668951602,0.9965426441380092,0.3984862660757328,0.9618638176983864,0.3185155734508255,0.0125545876574243,6.057949158525106,115.79531794258224
sample_0603,sample_0603_crop_sphere_outlier_mean_std_inpaint.nii.gz,sample_0603_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,sphere_mean,0.6975563258538614,0.4442240610793175,32.44525093727092,73.03803143494679,69.75851202541521,83.48802309313594,72.3394774656273,84.06842451241727,34159.3125,50.94814085536032,0.3688987385095274,13801.184718610177,0.4040240774345261,34195.25,45.0,539.0,30311210922.0,4.9040627661835305,250.0,5.0845822026473,1374.0,160.8703056021758,257.6081253975333,208.0,-697.0,2071.0,105.90830121643482,332.8693118791727,1.2907540504318866,3788901365.25,0.0419631257515249,44440.0325200827,1574.12162816922,38.833301430468325,386295.0686704922,5990.355157340908,278.70945640070244,14.326864607475075,0.902359133655428,2.655278609248452,2.986684449769473,7.075020071612679,0.0048037075585973,8.583543140246215,-0.2538603805896966,0.9533999547578224,0.3461735926602131,0.9979463276165244,0.4216922036625642,0.9699065687859544,0.3406858342823078,0.0137043322254876,5.879673086109236,73.25908025204438
sample_0603,sample_0603_crop_sphere_outlier_water.nii.gz,sample_0603_crop_label_sphere_outlier_water.nii.gz,sphere_water,0.5945270191219599,0.4232918740932413,33.365117954387884,78.82295880557898,69.75851202541521,83.48802309313594,72.3394774656273,84.06842451241727,34094.010416666664,46.86237873705391,0.3913684208316235,12992.23111758527,0.3810707792602213,34118.375,46.0,554.0,30486494909.0,4.887412505856961,246.0,5.010582467087764,1376.0,163.20132530095717,256.58507695633216,200.0,-425.0,1801.0,106.02363039613262,334.2062636655845,1.3504205869306576,3810811863.625,0.0430880787987208,45857.924956623305,838.8254247065724,27.75617949357839,406163.77465828846,6540.199012602547,287.6352399201538,13.959842044324883,0.9075235984081856,2.616083711860011,2.968686659943629,6.927066481463765,0.0051475438543335,8.531540016717791,-0.2574226569166353,0.9547168033185796,0.350332664408131,0.9974214891824632,0.4251637555222063,0.9665286860722953,0.3441380723077816,0.0150412515257923,5.860528446425582,75.39877049111965
sample_0272,sample_0272_crop_sphere_outlier_water.nii.gz,sample_0272_crop_label_sphere_outlier_water.nii.gz,sphere_water,0.7871894014365487,0.568759323744459,38.14030134162249,67.05877116971668,69.75851202541521,87.13208364316786,80.48136430255143,88.58047188856018,53325.833333333336,52.78795393815976,0.4112680844996708,16659.074999548677,0.3124015877148101,53381.25,135.0,706.0,81268588555.0,4.976594694115278,264.0,5.1971580032008,1536.0,184.67049027794224,361.24984662217537,285.0,-185.0,1721.0,116.14279071226036,436.2364951735974,1.4970947934391536,10158573569.375,0.0421926813782966,59800.82803679884,616.6243626356644,22.976400032982813,713668.351572704,10792.43361078,371.4886137064857,16.654122619969026,0.9142336298159062,2.8474002465604,3.0732581202596987,8.323648557997634,0.0047200155923825,8.73409324824714,-0.2445211912223931,0.9506259475989196,0.3288092160113599,0.9966744240058656,0.4070327159326071,0.9623445833765298,0.3273597120718184,0.0135977973338301,5.928993349476681,97.03568408161377
