,Surface_Area,Volume,Centroid_X,Centroid_Y,Centroid_Z,Mean_Curvature,Mesh_Density,Num_Edges,Euler_Characteristic,File_Path,Label
193,11075.85573460557,40335.62311391757,-5.525071909965291,-92.19290720677036,-356.16710910349394,-0.09390312205315489,15.524579239756896,463,257459,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0407_surface.vtk,normal
194,13730.304153003739,54312.225599876336,-3.986462017427284,-91.45286075783696,-356.51190676642943,-0.06735975581590473,12.52324770696237,181,257741,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0409_surface.vtk,normal
195,10734.767248046528,41193.8306100125,-5.022468553881894,-91.94842390015447,-355.6521016825252,-0.08652986819424364,16.017860101372058,173,257749,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0412_surface.vtk,normal
196,10893.439799778664,43941.617271624185,-4.6729797150338435,-90.8970012884757,-355.6861712951475,-0.08425759164278233,15.784545851485193,150,257772,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0413_surface.vtk,normal
197,10042.438180332418,35956.070526346026,-3.723590658230732,-91.82675059446532,-355.4231251442318,-0.09156012652788757,17.12213676721964,165,257757,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0416_surface.vtk,normal
198,14540.632080132435,65414.6466230809,-4.521368393322383,-90.82216621631648,-356.4477538359103,-0.07464564632628376,11.82534562819596,65,257857,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0417_surface.vtk,normal
199,10660.117457854867,40247.451635818295,-3.556778153851087,-92.33179292365662,-355.7226904674218,-0.08342610704338031,16.130028649290423,552,257370,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0419_surface.vtk,normal
200,11348.660286392604,46867.07267965705,-4.259799838499917,-92.26461594195656,-355.7193355897549,-0.08013483977100315,15.151391940612672,207,257715,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0420_surface.vtk,normal
201,12283.284296083304,50927.9805522221,-4.520987462323096,-91.22633086324448,-355.38604091228365,-0.08235817935138622,13.998536210289297,98,257824,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0423_surface.vtk,normal
202,15797.695865372105,74655.37720408011,-4.363385427035945,-91.02750239739034,-356.3728558401752,-0.07372870922888229,10.884372092319039,81,257841,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0424_surface.vtk,normal
203,9660.551051881952,34876.464149410596,-4.581778449251327,-91.42163906579744,-355.18740109081193,-0.09565804195058883,17.79898466211233,223,257699,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0426_surface.vtk,normal
204,11950.546880691976,43780.31667194789,-4.356474203811594,-90.60148551337664,-356.1463881829217,-0.08535594833190895,14.388295507865799,153,257769,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0427_surface.vtk,normal
205,15403.3039960218,65948.83928396928,-3.892975311084785,-90.6769306694515,-356.7059121561793,-0.07160254431190088,11.163059564649824,120,257802,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0429_surface.vtk,normal
206,13719.318115169797,58856.44963840487,-4.40568206289492,-90.9662959757881,-356.1902737954904,-0.08404312590039058,12.533275965798383,212,257710,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0430_surface.vtk,normal
207,13271.904889052485,57974.13381172988,-4.457610701440104,-90.92434023472602,-355.8190825371117,-0.08039377580353184,12.955789047421044,78,257844,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0432_surface.vtk,normal
208,14748.55272583655,64234.91629221202,-4.383499454686128,-91.19541810854207,-356.11185188349145,-0.0762622669244409,11.658635474027298,93,257829,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0434_surface.vtk,normal
209,12305.031685340438,53542.974560701376,-4.097614655210166,-91.65471253727904,-355.7659279541891,-0.07369647224133848,13.973795793216016,120,257802,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0435_surface.vtk,normal
210,14294.291445911736,63394.5283500465,-4.474557402306428,-91.23978719567995,-356.38404395385834,-0.07249974645909496,12.02913769112902,67,257855,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0439_surface.vtk,normal
211,10320.003722050973,40099.987722438425,-5.057989267810452,-92.37676537385441,-355.2875671237917,-0.06263848928043332,16.661621897731976,236,257686,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0445_surface.vtk,normal
212,12162.566247974262,48159.12863295002,-4.480236855986257,-92.12509375676557,-355.7913029806475,-0.08085287071023993,14.137476951349706,136,257786,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0447_surface.vtk,normal
213,16565.770293696078,73683.98856468359,-4.689951624819543,-89.286597562965,-356.84705839903665,-0.0826349087865352,10.379716545111876,162,257760,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0451_surface.vtk,normal
214,10968.117869444846,40044.897484399735,-3.37426574446268,-91.27091736261423,-355.2124533971969,-0.08341209254770074,15.677074412102684,143,257779,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0460_surface.vtk,normal
215,10688.145659527627,41158.80532669097,-5.109091852861219,-92.23117767214875,-354.40287817202494,-0.08791135485448992,16.08772985300047,189,257733,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0464_surface.vtk,normal
216,9958.582083839297,37219.6677387381,-4.608780661751095,-91.76715933191493,-355.1121322324753,-0.09342300952212872,17.266313472380347,327,257595,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0466_surface.vtk,normal
217,11773.614441750557,46383.20142017243,-4.613783262912135,-92.03466172710884,-355.30428925874406,-0.08406970201663781,14.604521054320678,119,257803,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0468_surface.vtk,normal
218,11858.523515409197,43875.27455008606,-4.176514894065032,-90.85663744832755,-354.9796581869943,-0.08365827539375777,14.499950164669945,118,257804,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0469_surface.vtk,normal
219,10631.312700275928,38690.752318961284,-3.7309317868267975,-91.5493359721621,-354.6705580556549,-0.08185029878754982,16.17373177213922,177,257745,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0470_surface.vtk,normal
220,15175.441727492613,66606.7540816065,-4.241557441440798,-91.4472308227012,-355.893021454693,-0.07400176156098992,11.330675118898855,96,257826,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0471_surface.vtk,normal
221,13920.421663472516,59605.26268437333,-4.027699361812785,-91.1863511285186,-355.730501684039,-0.07729902500873911,12.352212034725587,75,257847,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0473_surface.vtk,normal
222,14874.515160687559,61165.20566037829,-4.325771523207459,-91.99906509895344,-354.8648160703097,-0.0758429059109214,11.559906198115831,77,257845,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0478_surface.vtk,normal
223,10458.754752937257,39813.63470349102,-4.436173522177979,-91.48520605324632,-355.5018681567512,-0.09063998638852658,16.440580553025185,430,257492,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0481_surface.vtk,normal
224,15875.221482442535,71962.1587386729,-4.616658036940747,-91.14577382960545,-356.0129288628721,-0.07090265169775625,10.831218965364908,56,257866,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0482_surface.vtk,normal
225,10575.38197365561,40825.640372781876,-4.732302250735155,-91.83614386154365,-354.43169913353745,-0.08882931235668906,16.259270864006666,160,257762,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0483_surface.vtk,normal
226,12540.949171008795,53023.923491806854,-4.405817585642615,-91.20996170160339,-355.84931539895325,-0.07814057472675008,13.710923922528623,65,257857,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0485_surface.vtk,normal
227,10446.470799912382,38173.49660116571,-2.7774858944700322,-90.87288834809405,-355.36872126586434,-0.07593374496914194,16.45991294987798,204,257718,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0486_surface.vtk,normal
228,14543.621606452682,63356.01340326461,-4.234233257810245,-91.27894123041227,-356.192834018888,-0.07562314550477948,11.8229148593711,134,257788,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0488_surface.vtk,normal
229,11106.040765165242,43093.77436860187,-4.3098407230009705,-91.763385926409,-354.73372839025734,-0.08345241262516205,15.482385094364604,78,257844,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0491_surface.vtk,normal
230,10211.279924393622,36849.0425793248,-5.589602363367627,-91.92846018996747,-354.5124559557776,-0.0913169432981989,16.83902520282841,205,257717,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0492_surface.vtk,normal
231,10782.227305500404,41011.8225874624,-5.053914804941745,-91.79984396862193,-354.9761307325518,-0.08812493011458476,15.947354394233843,162,257760,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0493_surface.vtk,normal
232,13195.207276019117,54373.93641463013,-4.191121845356426,-91.62613744278836,-355.43930050134645,-0.06691546408200719,13.031095033459396,120,257802,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0495_surface.vtk,normal
233,16439.772315646012,70394.95929282757,-4.957494940044508,-91.64449182814481,-355.80639549102676,-0.0660922656283006,10.459268942329217,132,257790,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0496_surface.vtk,normal
234,11686.023264362713,47682.617323598155,-4.434429720206138,-91.17694210682518,-355.68674183030186,-0.08851861371167977,14.713987479758542,236,257686,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0497_surface.vtk,normal
235,15361.001130694578,68286.52185010923,-4.0527194908773145,-91.30269470644824,-355.92312535951356,-0.0725049928844329,11.19380166286239,69,257853,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0499_surface.vtk,normal
236,12783.325181196842,52893.74457724764,-4.754447017547598,-89.14037413167951,-355.23532191229367,-0.08581024476626183,13.450960337997232,172,257750,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0000_surface_warp_outlier.vtk,warp
237,9683.538998573018,33345.04372251892,-5.448418645985973,-90.35361187717467,-355.2195848661258,-0.09097647356205277,17.75673129682635,353,257569,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0003_surface_warp_outlier.vtk,warp
238,17200.375497032102,73111.88290983437,-7.700213758946378,-91.97924041542979,-355.55934306699504,-0.0724500524894545,9.99675850272393,74,257848,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0007_surface_warp_outlier.vtk,warp
239,13892.562409914877,55696.55989388014,-7.060732352467598,-90.65428036511265,-355.69603880585015,-0.07944925799357186,12.376982368442249,108,257814,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0008_surface_warp_outlier.vtk,warp
240,12242.21828230873,50523.97783844038,-1.6041310422164907,-93.90160194412934,-354.01709463464755,-0.07624559223975132,14.045493719751969,251,257671,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0015_surface_warp_outlier.vtk,warp
241,11304.380035444889,43147.41970003242,-3.8144326042867593,-89.10076791497524,-357.4951574522761,-0.08498761416888884,15.210741275581409,114,257808,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0016_surface_warp_outlier.vtk,warp
242,10229.857875080563,35753.466042630855,-6.63996052647021,-93.19140142496468,-354.76627596780594,-0.09335188411791578,16.808444662643552,373,257549,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0017_surface_warp_outlier.vtk,warp
243,9662.777282089339,34958.898321085384,-0.8346231621304486,-92.44177278374951,-355.29388820399885,-0.10818551021768345,17.79488391176294,971,256951,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0018_surface_warp_outlier.vtk,warp
244,16080.438393079987,73531.34054932267,-5.395358800990517,-92.74595606052966,-354.93865962336616,-0.07403252421201738,10.69299205636058,84,257838,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0020_surface_warp_outlier.vtk,warp
245,15014.31159837595,59049.13503591048,-1.997949088225196,-92.07798931857168,-355.264407848403,-0.07541374586441002,11.452273310925495,120,257802,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0025_surface_warp_outlier.vtk,warp
246,15403.952920670043,70135.81816296172,-6.869538955530224,-88.33791114590025,-357.5451464802536,-0.07378892155103849,11.162589296755693,105,257817,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0028_surface_warp_outlier.vtk,warp
247,14791.443601441963,68196.87221675829,-6.38486420789502,-90.28188577787665,-353.02336444021626,-0.07611671370530124,11.624828828961457,104,257818,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0032_surface_warp_outlier.vtk,warp
248,16512.046083799527,77312.88301981884,-0.2330853875514689,-91.276499061956,-353.2206320344592,-0.07189101766928244,10.413488378566448,200,257722,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0033_surface_warp_outlier.vtk,warp
249,11428.525722751929,44957.352124397454,-4.5992242094665965,-87.9541208503926,-357.57463120874127,-0.09115649607914657,15.045510170895064,268,257654,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0037_surface_warp_outlier.vtk,warp
250,11744.52229488988,44644.86373271118,-5.596294594079503,-90.6561992220821,-351.70170262943384,-0.0716320238129429,14.640697653136195,148,257774,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0039_surface_warp_outlier.vtk,warp
251,11437.114874833886,47012.719677548055,-6.721408598181343,-90.20351326538325,-356.01470364077016,-0.09013434883853465,15.034211152180754,237,257685,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0041_surface_warp_outlier.vtk,warp
252,15072.889832296105,64271.261565001274,-9.339912879935792,-90.3822052884217,-352.4182020177466,-0.07914505492128102,11.407765990007675,150,257772,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0042_surface_warp_outlier.vtk,warp
253,15213.126469921404,69215.15922453294,-3.834089716654122,-92.09053005837237,-357.7313342487028,-0.08163945085650781,11.302607675021079,193,257729,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0045_surface_warp_outlier.vtk,warp
254,14204.808245926326,58462.48130559444,-3.713195295445981,-87.8614110780162,-357.52895241574504,-0.07636147834692218,12.104915252855418,153,257769,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0047_surface_warp_outlier.vtk,warp
255,13927.619147345038,56329.1531224723,-5.8811493607817225,-93.1705999892439,-356.6592817772819,-0.08066884440731908,12.345828686217178,229,257693,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0048_surface_warp_outlier.vtk,warp
256,14692.005535829545,59922.50265103097,-5.869487972606932,-93.54652105654735,-354.83167627144866,-0.08104862455255402,11.703507705647718,199,257723,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0049_surface_warp_outlier.vtk,warp
257,17029.053893217155,84123.788070346,-3.01260943907039,-95.3049471164446,-358.920358432361,-0.06940928255740528,10.097331365454696,59,257863,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0050_surface_warp_outlier.vtk,warp
258,13699.981705490309,52769.735898375526,-1.9456953999094402,-92.77765816421321,-354.46808251237616,-0.07532204652042683,12.550965665238175,79,257843,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0056_surface_warp_outlier.vtk,warp
259,10203.152801171422,39198.70800415285,-5.183030534218388,-90.9173465265115,-356.1172961654444,-0.09383471103668596,16.852438001345888,545,257377,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0057_surface_warp_outlier.vtk,warp
260,20325.35727454574,97552.62710773735,-8.505599980222303,-87.30976313169609,-353.56203231882307,-0.0637507729853299,8.459777492587419,79,257843,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0059_surface_warp_outlier.vtk,warp
261,15011.273647022266,64657.77049060026,-4.080597808678369,-96.36608433982981,-353.4473099093877,-0.07560424856098621,11.454590998952892,62,257860,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0060_surface_warp_outlier.vtk,warp
262,9994.737537453711,33916.14162304108,-1.2282987194042172,-91.93010325800158,-353.61249617844027,-0.08712890917500349,17.203853463450326,236,257686,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0061_surface_warp_outlier.vtk,warp
263,11745.497174764114,42781.83644517611,-5.55001205353688,-90.425175434032,-356.0002969320617,-0.0933149994574073,14.639482470732725,659,257263,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0062_surface_warp_outlier.vtk,warp
264,13833.824831203367,52429.680220874245,-3.4737009072983054,-91.08781042496871,-352.590798635193,-0.07445895232039665,12.429534282677679,134,257788,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0066_surface_warp_outlier.vtk,warp
265,13874.65918097513,60735.98406122406,-3.417835778109592,-90.01134673435566,-354.8407813410124,-0.07594858794997528,12.392953063364203,103,257819,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0067_surface_warp_outlier.vtk,warp
266,14359.122080007777,54619.15344610142,-6.715884115543421,-92.73387199628316,-353.27897632160693,-0.0688183145166585,11.97482680639671,203,257719,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0068_surface_warp_outlier.vtk,warp
267,15659.360455053047,72551.83473862249,-1.93808636777389,-92.58434291022645,-358.91288047375053,-0.0760381062983619,10.980525066367886,175,257747,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0069_surface_warp_outlier.vtk,warp
268,13421.38623861337,58915.24850084132,-4.416176651135106,-86.4335066798921,-351.9306198351198,-0.07491358292963303,12.811493309484312,126,257796,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0071_surface_warp_outlier.vtk,warp
269,17752.93209858798,72742.19499109726,-6.332540951759954,-89.22713437936626,-356.34667541895027,-0.07007738634596862,9.685611314520619,81,257841,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0074_surface_warp_outlier.vtk,warp
270,14699.480346824219,62404.9559040117,-1.2225024181921884,-92.90701057945303,-358.0646416678894,-0.08067928778040208,11.697556372266511,188,257734,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0076_surface_warp_outlier.vtk,warp
271,12390.573180236956,46052.95641522779,-7.615699632855988,-98.31806443402002,-358.0735823481681,-0.08223610160609232,13.877324115583141,161,257761,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0081_surface_warp_outlier.vtk,warp
272,14827.81391907764,62954.365734263156,-5.111491217580291,-93.97981354499713,-363.1156664351852,-0.06927201295561257,11.596314934784127,191,257731,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0083_surface_warp_outlier.vtk,warp
273,15796.634949535168,73532.74414334708,-8.63830578434781,-90.72370666198609,-354.4329560879057,-0.06486597344604224,10.885103096280625,174,257748,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0085_surface_warp_outlier.vtk,warp
274,13881.150451847667,54322.54220902637,-2.850627839117289,-88.80891290320359,-358.8993323625441,-0.07775840964367524,12.387157721290505,195,257727,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0087_surface_warp_outlier.vtk,warp
275,11640.878115847197,44398.105417455554,-5.844851349579665,-90.30604349800483,-353.1451184577125,-0.08463211879917086,14.771050627694507,182,257740,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0089_surface_warp_outlier.vtk,warp
276,12962.477489523928,53154.590363469295,-2.1634560055734777,-93.727177446554,-354.53714637543567,-0.0832371378232099,13.265056787096887,122,257800,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0097_surface_warp_outlier.vtk,warp
277,11962.790113182504,49204.92622323512,-5.723082392019826,-90.38791862730194,-353.26503738599536,-0.08470010793335554,14.373569909123487,271,257651,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0098_surface_warp_outlier.vtk,warp
278,15826.407434901575,68221.54753561063,-4.6624182124162745,-88.61833029034426,-355.7706614033985,-0.0738490647376148,10.864626145085046,88,257834,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0101_surface_warp_outlier.vtk,warp
279,15410.876923446165,66674.93653378455,-5.203068159654268,-91.5514754559151,-357.7985221452018,-0.0700066404697713,11.15757402087857,70,257852,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0103_surface_warp_outlier.vtk,warp
280,12960.656979837966,52600.95294540773,0.5066588952107944,-93.30105056832578,-355.88713954176814,-0.07889998931427755,13.266920054090475,162,257760,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0104_surface_warp_outlier.vtk,warp
281,13476.46160751311,52732.825221278836,-3.051970249440389,-92.65376307337245,-354.50880843961664,-0.0795495391726831,12.759135521459076,100,257822,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0108_surface_warp_outlier.vtk,warp
282,10036.092626345637,35971.18421135274,-5.7860947428679,-86.05027840189886,-356.71563532315616,-0.07605699476027433,17.13296263813082,722,257200,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0109_surface_warp_outlier.vtk,warp
283,14982.73444620653,60817.76390934465,-3.3306673839378216,-91.23441966845678,-356.6442529392832,-0.07120649481087116,11.476409771350877,86,257836,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0110_surface_warp_outlier.vtk,warp
284,11663.539274472285,45487.880617714545,-5.8259456304396045,-94.86970460197398,-355.22016924816813,-0.08549905219744809,14.742351867099085,223,257699,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0111_surface_warp_outlier.vtk,warp
285,13476.909247802067,59491.32906479177,-7.444169826935983,-87.1671731893583,-354.1511457378365,-0.09011647168547002,12.758711722277331,760,257162,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0112_surface_warp_outlier.vtk,warp
286,11568.959312254583,44257.88502595672,-3.248102010385665,-93.2413963374871,-354.2100600488179,-0.0901591217584397,14.862875333813445,177,257745,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0113_surface_warp_outlier.vtk,warp
287,11067.331261326111,42286.3095451446,-7.582011974906026,-92.38697465027265,-357.0595399964719,-0.08016794327795376,15.536536852462191,203,257719,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0117_surface_warp_outlier.vtk,warp
288,15584.328001096874,69431.00178900291,-5.024804133753135,-91.44402555174959,-352.262667641286,-0.07595033831528161,11.033392006886519,130,257792,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0118_surface_warp_outlier.vtk,warp
289,15462.672010787983,68311.67417931365,-5.2161897686385865,-93.85368690249187,-352.49358464449637,-0.06669553743122032,11.120199657603516,160,257762,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0121_surface_warp_outlier.vtk,warp
290,12688.224146752444,52308.02321870896,-2.3981997256298255,-92.19431438888329,-354.55841839297796,-0.08326909967626646,13.55177824818063,291,257631,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0123_surface_warp_outlier.vtk,warp
291,12798.051753281914,51874.17111301969,-3.239449499789046,-90.91878876163905,-360.35017782805215,-0.08066682658333788,13.43548247145554,285,257637,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0129_surface_warp_outlier.vtk,warp
292,12614.444426797823,47434.85920101499,-5.578522692091374,-92.69714025570525,-354.47418915111064,-0.07859484550258074,13.631040272746201,133,257789,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0131_surface_warp_outlier.vtk,warp
293,14094.786335396628,58518.33494656788,-0.922968423574819,-93.66809589780763,-353.19974330291126,-0.0757984927883577,12.19940451088515,100,257822,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0133_surface_warp_outlier.vtk,warp
294,12500.43974567866,50023.91383816312,0.16288260424676013,-92.90843175828095,-355.40292571590146,-0.0783034909968326,13.755356091328034,177,257745,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0134_surface_warp_outlier.vtk,warp
295,11117.318520654073,39552.55646379012,-5.054196305594093,-94.6803961592285,-354.2653137392984,-0.08681538431785948,15.466679278870178,381,257541,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0135_surface_warp_outlier.vtk,warp
296,13046.054062379222,54395.23231761322,-5.2925829285219645,-88.48181673832605,-356.3624436450465,-0.07967648041372781,13.180077223184654,193,257729,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0136_surface_warp_outlier.vtk,warp
297,10501.873473008836,35471.097647082475,-6.146947322863924,-92.081629996565,-354.69820265168664,-0.0939057170989711,16.373078617060894,259,257663,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0138_surface_warp_outlier.vtk,warp
298,16515.939411197814,79788.80653372665,-5.473445314660782,-88.18424776638986,-358.54563780934507,-0.07177861234917907,10.411033591187625,125,257797,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0139_surface_warp_outlier.vtk,warp
299,9903.571523983992,37309.48139370402,-9.04129904222944,-92.21144663034472,-359.53500189411034,-0.09312024602999483,17.362221253573484,414,257508,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0141_surface_warp_outlier.vtk,warp
300,11242.686626157712,41350.354929904395,-5.508984656143802,-89.53433605903157,-356.39437670511523,-0.08535670763740083,15.294209090551227,211,257711,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0144_surface_warp_outlier.vtk,warp
301,10898.00465561819,38865.01104788533,-0.7572135115490266,-89.99723988523942,-357.11868452435033,-0.14271865067762682,15.777934166265618,1457,256465,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0146_surface_warp_outlier.vtk,warp
302,13478.233320090063,55311.192841412245,-3.2719089618466017,-95.18160485460612,-357.28643673103034,-0.07765580790496206,12.757458334224104,229,257693,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0149_surface_warp_outlier.vtk,warp
303,15894.89462374977,74787.92648417421,-6.9626590734133735,-91.60875918054002,-357.2118549795664,-0.07449847891727486,10.817813145050954,98,257824,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0151_surface_warp_outlier.vtk,warp
304,14267.213468262866,61529.269724148195,-5.99378952838717,-90.08661691086743,-350.7410798775541,-0.07503089804465918,12.051967988177575,130,257792,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0152_surface_warp_outlier.vtk,warp
305,10477.03643641749,37668.37807412322,-4.591174704890349,-88.93864865901804,-356.2139629873567,-0.08546916046652488,16.411892909174206,268,257654,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0154_surface_warp_outlier.vtk,warp
306,12924.098579476962,53657.60845322164,-7.460298293916057,-87.93496328238655,-355.37846427258654,-0.08583397409640264,13.304448193628582,177,257745,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0155_surface_warp_outlier.vtk,warp
307,12024.669355932421,48139.23781828672,-4.341788935617667,-89.32494459378428,-353.70296768926346,-0.08409579615591618,14.29960316664913,100,257822,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0160_surface_warp_outlier.vtk,warp
308,14017.817453350524,55294.65136762063,-4.864534024678571,-88.87342224248432,-353.74476062583597,-0.07387544914299292,12.266388870608468,112,257810,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0162_surface_warp_outlier.vtk,warp
